country,sex,age_group,year,population_000
cmr,f,adult,2009,3628.52197265625
cmr,mf,total,2010,11651.7998046875
cmr,mf,youth,2010,4259.12890625
cmr,mf,adult,2010,7392.6708984375
cmr,m,total,2010,5786.48095703125
cmr,m,youth,2010,2137.846923828125
cmr,m,adult,2010,3648.634033203125
cmr,f,total,2010,5865.31884765625
cmr,f,youth,2010,2121.281982421875
cmr,f,adult,2010,3744.037109375
cmr,mf,total,2011,11978.3271484375
cmr,mf,youth,2011,4349.4169921875
cmr,mf,adult,2011,7628.91015625
cmr,m,total,2011,5950.7587890625
cmr,m,youth,2011,2183.219970703125
cmr,m,adult,2011,3767.5390625
cmr,f,total,2011,6027.568359375
cmr,f,youth,2011,2166.197021484375
cmr,f,adult,2011,3861.37109375
cmr,mf,total,2012,12317.2021484375
cmr,mf,youth,2012,4439.9130859375
cmr,mf,adult,2012,7877.2890625
cmr,m,total,2012,6121.1162109375
cmr,m,youth,2012,2228.72998046875
cmr,m,adult,2012,3892.385986328125
cmr,f,total,2012,6196.0859375
cmr,f,youth,2012,2211.18310546875
cmr,f,adult,2012,3984.903076171875
cmr,mf,total,2013,12668.818359375
cmr,mf,youth,2013,4532.18115234375
cmr,mf,adult,2013,8136.63720703125
cmr,m,total,2013,6297.8671875
cmr,m,youth,2013,2275.236083984375
cmr,m,adult,2013,4022.631103515625
cmr,f,total,2013,6370.951171875
cmr,f,youth,2013,2256.945068359375
cmr,f,adult,2013,4114.005859375
cmr,mf,total,2014,13035.2099609375
cmr,mf,youth,2014,4629.18896484375
cmr,mf,adult,2014,8406.021484375
cmr,m,total,2014,6482.1259765625
cmr,m,youth,2014,2324.22802734375
cmr,m,adult,2014,4157.89794921875
cmr,f,total,2014,6553.083984375
cmr,f,youth,2014,2304.9609375
cmr,f,adult,2014,4248.123046875
cmr,mf,total,2015,13417.607421875
cmr,mf,youth,2015,4732.94482421875
cmr,mf,adult,2015,8684.662109375
cmr,m,total,2015,6674.52490234375
cmr,m,youth,2015,2376.69189453125
cmr,m,adult,2015,4297.8330078125
cmr,f,total,2015,6743.08251953125
cmr,f,youth,2015,2356.2529296875
cmr,f,adult,2015,4386.8291015625
cmr,mf,total,2016,13796.00390625
cmr,mf,youth,2016,4834.80322265625
cmr,mf,adult,2016,8961.201171875
cmr,m,total,2016,6864.365234375
cmr,m,youth,2016,2427.719970703125
cmr,m,adult,2016,4436.64501953125
cmr,f,total,2016,6931.638671875
cmr,f,youth,2016,2407.0830078125
cmr,f,adult,2016,4524.55615234375
cmr,mf,total,2017,14193.2451171875
cmr,mf,youth,2017,4944.86181640625
cmr,mf,adult,2017,9248.3828125
cmr,m,total,2017,7063.83203125
cmr,m,youth,2017,2482.89794921875
cmr,m,adult,2017,4580.93408203125
cmr,f,total,2017,7129.4130859375
cmr,f,youth,2017,2461.964111328125
cmr,f,adult,2017,4667.44921875
cmr,mf,total,2018,14608.056640625
cmr,mf,youth,2018,5062.7001953125
cmr,mf,adult,2018,9545.357421875
cmr,m,total,2018,7272.18115234375
cmr,m,youth,2018,2542.041015625
cmr,m,adult,2018,4730.14013671875
cmr,f,total,2018,7335.87548828125
cmr,f,youth,2018,2520.658935546875
cmr,f,adult,2018,4815.216796875
cmr,mf,total,2019,15038.3671875
cmr,mf,youth,2019,5187.548828125
cmr,mf,adult,2019,9850.818359375
cmr,m,total,2019,7488.1982421875
cmr,m,youth,2019,2604.72900390625
cmr,m,adult,2019,4883.46923828125
cmr,f,total,2019,7550.1689453125
cmr,f,youth,2019,2582.820068359375
cmr,f,adult,2019,4967.34912109375
cmr,mf,total,2020,15482.8349609375
cmr,mf,youth,2020,5318.7890625
cmr,mf,adult,2020,10164.0458984375
cmr,m,total,2020,7711.123046875
cmr,m,youth,2020,2670.6259765625
cmr,m,adult,2020,5040.4970703125
cmr,f,total,2020,7771.7119140625
cmr,f,youth,2020,2648.1630859375
cmr,f,adult,2020,5123.548828125
can,mf,total,1991,22224.796875
can,mf,youth,1991,4012.4619140625
can,mf,adult,1991,18212.3359375
can,m,total,1991,10917.15234375
can,m,youth,1991,2049.181884765625
can,m,adult,1991,8867.9697265625
can,f,total,1991,11307.64453125
can,f,youth,1991,1963.280029296875
can,f,adult,1991,9344.365234375
can,mf,total,1992,22499.80859375
can,mf,youth,1992,3983.284912109375
can,mf,adult,1992,18516.5234375
can,m,total,1992,11046.517578125
can,m,youth,1992,2033.761962890625
can,m,adult,1992,9012.755859375
can,f,total,1992,11453.291015625
can,f,youth,1992,1949.52294921875
can,f,adult,1992,9503.7666015625
can,mf,total,1993,22768.310546875
can,mf,youth,1993,3974.14501953125
can,mf,adult,1993,18794.1640625
can,m,total,1993,11172.8447265625
can,m,youth,1993,2029.2769775390625
can,m,adult,1993,9143.568359375
can,f,total,1993,11595.4658203125
can,f,youth,1993,1944.8680419921875
can,f,adult,1993,9650.5966796875
can,mf,total,1994,23041.583984375
can,mf,youth,1994,3979.029052734375
can,mf,adult,1994,19062.5546875
can,m,total,1994,11303.0029296875
can,m,youth,1994,2032.8499755859375
can,m,adult,1994,9270.1533203125
can,f,total,1994,11738.5810546875
can,f,youth,1994,1946.178955078125
can,f,adult,1994,9792.40234375
can,mf,total,1995,23325.623046875
can,mf,youth,1995,3992.679931640625
can,mf,adult,1995,19332.943359375
can,m,total,1995,11440.5654296875
can,m,youth,1995,2041.720947265625
can,m,adult,1995,9398.84375
can,f,total,1995,11885.0576171875
can,f,youth,1995,1950.958984375
can,f,adult,1995,9934.0986328125
can,mf,total,1996,23593.521484375
can,mf,youth,1996,4010.801025390625
can,mf,adult,1996,19582.720703125
can,m,total,1996,11572.7578125
can,m,youth,1996,2051.7041015625
can,m,adult,1996,9521.0537109375
can,f,total,1996,12020.763671875
can,f,youth,1996,1959.0970458984375
can,f,adult,1996,10061.666015625
can,mf,total,1997,23882.005859375
can,mf,youth,1997,4040.50390625
can,mf,adult,1997,19841.501953125
can,m,total,1997,11717.15625
can,m,youth,1997,2067.9599609375
can,m,adult,1997,9649.1962890625
can,f,total,1997,12164.849609375
can,f,youth,1997,1972.5439453125
can,f,adult,1997,10192.3046875
can,mf,total,1998,24187.181640625
can,mf,youth,1998,4079.513916015625
can,mf,adult,1998,20107.66796875
can,m,total,1998,11871.455078125
can,m,youth,1998,2089.3740234375
can,m,adult,1998,9782.0810546875
can,f,total,1998,12315.7265625
can,f,youth,1998,1990.1400146484375
can,f,adult,1998,10325.5869140625
can,mf,total,1999,24500.13671875
can,mf,youth,1999,4122.91796875
can,mf,adult,1999,20377.21875
can,m,total,1999,12030.197265625
can,m,youth,1999,2113.197021484375
can,m,adult,1999,9917.0
can,f,total,1999,12469.939453125
can,f,youth,1999,2009.720947265625
can,f,adult,1999,10460.2177734375
can,mf,total,2000,24816.927734375
can,mf,youth,2000,4166.2431640625
can,mf,adult,2000,20650.685546875
can,m,total,2000,12190.5048828125
can,m,youth,2000,2136.85595703125
can,m,adult,2000,10053.6494140625
can,f,total,2000,12626.4228515625
can,f,youth,2000,2029.386962890625
can,f,adult,2000,10597.0361328125
can,mf,total,2001,25152.638671875
can,mf,youth,2001,4215.52880859375
can,mf,adult,2001,20937.109375
can,m,total,2001,12359.71875
can,m,youth,2001,2159.787109375
can,m,adult,2001,10199.931640625
can,f,total,2001,12792.919921875
can,f,youth,2001,2055.741943359375
can,f,adult,2001,10737.1767578125
can,mf,total,2002,25484.9921875
can,mf,youth,2002,4261.2998046875
can,mf,adult,2002,21223.69140625
can,m,total,2002,12526.6005859375
can,m,youth,2002,2181.346923828125
can,m,adult,2002,10345.25390625
can,f,total,2002,12958.3916015625
can,f,youth,2002,2079.952880859375
can,f,adult,2002,10878.4384765625
can,mf,total,2003,25823.388671875
can,mf,youth,2003,4306.125
can,mf,adult,2003,21517.263671875
can,m,total,2003,12696.3984375
can,m,youth,2003,2203.39599609375
can,m,adult,2003,10493.001953125
can,f,total,2003,13126.990234375
can,f,youth,2003,2102.72900390625
can,f,adult,2003,11024.26171875
can,mf,total,2004,26179.533203125
can,mf,youth,2004,4352.5888671875
can,mf,adult,2004,21826.9453125
can,m,total,2004,12875.462890625
can,m,youth,2004,2227.406005859375
can,m,adult,2004,10648.056640625
can,f,total,2004,13304.0703125
can,f,youth,2004,2125.18310546875
can,f,adult,2004,11178.8876953125
can,mf,total,2005,26555.49609375
can,mf,youth,2005,4399.541015625
can,mf,adult,2005,22155.955078125
can,m,total,2005,13064.8193359375
can,m,youth,2005,2252.508056640625
can,m,adult,2005,10812.310546875
can,f,total,2005,13490.6767578125
can,f,youth,2005,2147.032958984375
can,f,adult,2005,11343.6435546875
can,mf,total,2006,26937.490234375
can,mf,youth,2006,4464.494140625
can,mf,adult,2006,22472.99609375
can,m,total,2006,13256.8330078125
can,m,youth,2006,2286.257080078125
can,m,adult,2006,10970.576171875
can,f,total,2006,13680.6572265625
can,f,youth,2006,2178.237060546875
can,f,adult,2006,11502.4208984375
can,mf,total,2007,27332.318359375
can,mf,youth,2007,4521.34619140625
can,mf,adult,2007,22810.97265625
can,m,total,2007,13455.16015625
can,m,youth,2007,2316.259033203125
can,m,adult,2007,11138.9013671875
can,f,total,2007,13877.158203125
can,f,youth,2007,2205.0869140625
can,f,adult,2007,11672.0712890625
can,mf,total,2008,27731.0390625
can,mf,youth,2008,4564.9091796875
can,mf,adult,2008,23166.130859375
can,m,total,2008,13655.0673828125
can,m,youth,2008,2339.552978515625
can,m,adult,2008,11315.513671875
can,f,total,2008,14075.9716796875
can,f,youth,2008,2225.35595703125
can,f,adult,2008,11850.6171875
can,mf,total,2009,28123.68359375
can,mf,youth,2009,4590.22412109375
can,mf,adult,2009,23533.4609375
can,m,total,2009,13851.1845703125
can,m,youth,2009,2353.376953125
can,m,adult,2009,11497.8076171875
can,f,total,2009,14272.4990234375
can,f,youth,2009,2236.846923828125
can,f,adult,2009,12035.65234375
can,mf,total,2010,28504.80859375
can,mf,youth,2010,4594.43212890625
can,mf,adult,2010,23910.376953125
can,m,total,2010,14040.6787109375
can,m,youth,2010,2356.153076171875
can,m,adult,2010,11684.5263671875
can,f,total,2010,14464.1298828125
can,f,youth,2010,2238.279052734375
can,f,adult,2010,12225.849609375
can,mf,total,2011,28844.880859375
can,mf,youth,2011,4601.9912109375
can,mf,adult,2011,24242.888671875
can,m,total,2011,14209.66015625
can,m,youth,2011,2355.02392578125
can,m,adult,2011,11854.6357421875
can,f,total,2011,14635.220703125
can,f,youth,2011,2246.967041015625
can,f,adult,2011,12388.2529296875
can,mf,total,2012,29195.0390625
can,mf,youth,2012,4611.81591796875
can,mf,adult,2012,24583.22265625
can,m,total,2012,14382.728515625
can,m,youth,2012,2356.923095703125
can,m,adult,2012,12025.8056640625
can,f,total,2012,14812.310546875
can,f,youth,2012,2254.89306640625
can,f,adult,2012,12557.4169921875
can,mf,total,2013,29544.076171875
can,mf,youth,2013,4621.794921875
can,mf,adult,2013,24922.28125
can,m,total,2013,14555.24609375
can,m,youth,2013,2361.465087890625
can,m,adult,2013,12193.78125
can,f,total,2013,14988.830078125
can,f,youth,2013,2260.330078125
can,f,adult,2013,12728.5
can,mf,total,2014,29880.61328125
can,mf,youth,2014,4624.06884765625
can,mf,adult,2014,25256.544921875
can,m,total,2014,14722.57421875
can,m,youth,2014,2364.656982421875
can,m,adult,2014,12357.9169921875
can,f,total,2014,15158.0390625
can,f,youth,2014,2259.412109375
can,f,adult,2014,12898.6279296875
can,mf,total,2015,30199.580078125
can,mf,youth,2015,4608.365234375
can,mf,adult,2015,25591.216796875
can,m,total,2015,14882.5615234375
can,m,youth,2015,2360.428955078125
can,m,adult,2015,12522.1328125
can,f,total,2015,15317.0185546875
can,f,youth,2015,2247.93603515625
can,f,adult,2015,13069.0830078125
can,mf,total,2016,30488.50390625
can,mf,youth,2016,4547.62890625
can,mf,adult,2016,25940.875
can,m,total,2016,15028.5048828125
can,m,youth,2016,2329.993896484375
can,m,adult,2016,12698.5107421875
can,f,total,2016,15459.9990234375
can,f,youth,2016,2217.635009765625
can,f,adult,2016,13242.3642578125
can,mf,total,2017,30747.630859375
can,mf,youth,2017,4462.8408203125
can,mf,adult,2017,26284.7890625
can,m,total,2017,15160.03515625
can,m,youth,2017,2286.718994140625
can,m,adult,2017,12873.31640625
can,f,total,2017,15587.595703125
can,f,youth,2017,2176.1220703125
can,f,adult,2017,13411.47265625
can,mf,total,2018,30990.705078125
can,mf,youth,2018,4368.490234375
can,mf,adult,2018,26622.21484375
can,m,total,2018,15283.7509765625
can,m,youth,2018,2238.10107421875
can,m,adult,2018,13045.650390625
can,f,total,2018,15706.9541015625
can,f,youth,2018,2130.388916015625
can,f,adult,2018,13576.5654296875
can,mf,total,2019,31237.5234375
can,mf,youth,2019,4286.43505859375
can,mf,adult,2019,26951.08984375
can,m,total,2019,15409.12109375
can,m,youth,2019,2195.465087890625
can,m,adult,2019,13213.65625
can,f,total,2019,15828.40234375
can,f,youth,2019,2090.969970703125
can,f,adult,2019,13737.4326171875
can,mf,total,2020,31497.91796875
can,mf,youth,2020,4229.966796875
can,mf,adult,2020,27267.94921875
can,m,total,2020,15540.82421875
can,m,youth,2020,2165.758056640625
can,m,adult,2020,13375.06640625
can,f,total,2020,15957.09375
can,f,youth,2020,2064.208984375
can,f,adult,2020,13892.8837890625
cpv,mf,total,1991,188.55299377441406
cpv,mf,youth,1991,68.37799835205078
cpv,mf,adult,1991,120.17500305175781
cpv,m,total,1991,85.24500274658203
cpv,m,youth,1991,34.46500015258789
cpv,m,adult,1991,50.779998779296875
cpv,f,total,1991,103.30799102783203
cpv,f,youth,1991,33.91299819946289
cpv,f,adult,1991,69.3949966430664
cpv,mf,total,1992,193.5800018310547
cpv,mf,youth,1992,69.05999755859375
cpv,mf,adult,1992,124.5199966430664
cpv,m,total,1992,88.01599884033203
cpv,m,youth,1992,35.01499938964844
cpv,m,adult,1992,53.000999450683594
cpv,f,total,1992,105.56400299072266
cpv,f,youth,1992,34.04499816894531
cpv,f,adult,1992,71.51899719238281
cpv,mf,total,1993,199.30099487304688
cpv,mf,youth,1993,70.08999633789062
cpv,mf,adult,1993,129.21099853515625
cpv,m,total,1993,91.08699798583984
cpv,m,youth,1993,35.65599822998047
cpv,m,adult,1993,55.430999755859375
cpv,f,total,1993,108.21399688720703
cpv,f,youth,1993,34.433998107910156
cpv,f,adult,1993,73.77999877929688
cpv,mf,total,1994,205.54100036621094
cpv,mf,youth,1994,71.48999786376953
cpv,mf,adult,1994,134.05099487304688
cpv,m,total,1994,94.36799621582031
cpv,m,youth,1994,36.40399932861328
cpv,m,adult,1994,57.9640007019043
cpv,f,total,1994,111.17300415039062
cpv,f,youth,1994,35.08599853515625
cpv,f,adult,1994,76.08699798583984
cpv,mf,total,1995,212.1649932861328
cpv,mf,youth,1995,73.30400085449219
cpv,mf,adult,1995,138.86099243164062
cpv,m,total,1995,97.79499816894531
cpv,m,youth,1995,37.29499816894531
cpv,m,adult,1995,60.5
cpv,f,total,1995,114.3699951171875
cpv,f,youth,1995,36.00899887084961
cpv,f,adult,1995,78.36100006103516
cpv,mf,total,1996,218.70399475097656
cpv,mf,youth,1996,75.18800354003906
cpv,mf,adult,1996,143.51600646972656
cpv,m,total,1996,101.0009994506836
cpv,m,youth,1996,38.10599899291992
cpv,m,adult,1996,62.89500045776367
cpv,f,total,1996,117.70299530029297
cpv,f,youth,1996,37.082000732421875
cpv,f,adult,1996,80.62100219726562
cpv,mf,total,1997,225.47500610351562
cpv,mf,youth,1997,77.5510025024414
cpv,mf,adult,1997,147.9239959716797
cpv,m,total,1997,104.26799774169922
cpv,m,youth,1997,39.104000091552734
cpv,m,adult,1997,65.16400146484375
cpv,f,total,1997,121.2070083618164
cpv,f,youth,1997,38.446998596191406
cpv,f,adult,1997,82.76000213623047
cpv,mf,total,1998,232.50599670410156
cpv,mf,youth,1998,80.43399810791016
cpv,mf,adult,1998,152.07200622558594
cpv,m,total,1998,107.66200256347656
cpv,m,youth,1998,40.3650016784668
cpv,m,adult,1998,67.2969970703125
cpv,f,total,1998,124.843994140625
cpv,f,youth,1998,40.069000244140625
cpv,f,adult,1998,84.7750015258789
cpv,mf,total,1999,239.90899658203125
cpv,mf,youth,1999,83.88700103759766
cpv,mf,adult,1999,156.02200317382812
cpv,m,total,1999,111.3030014038086
cpv,m,youth,1999,41.970001220703125
cpv,m,adult,1999,69.33300018310547
cpv,f,total,1999,128.60598754882812
cpv,f,youth,1999,41.91699981689453
cpv,f,adult,1999,86.68900299072266
cpv,mf,total,2000,247.79100036621094
cpv,mf,youth,2000,87.93199920654297
cpv,mf,adult,2000,159.85899353027344
cpv,m,total,2000,115.29000091552734
cpv,m,youth,2000,43.96500015258789
cpv,m,adult,2000,71.32499694824219
cpv,f,total,2000,132.50100708007812
cpv,f,youth,2000,43.96699905395508
cpv,f,adult,2000,88.53399658203125
cpv,mf,total,2001,257.00201416015625
cpv,mf,youth,2001,92.4229965209961
cpv,mf,adult,2001,164.57899475097656
cpv,m,total,2001,120.27300262451172
cpv,m,youth,2001,46.382999420166016
cpv,m,adult,2001,73.88999938964844
cpv,f,total,2001,136.72900390625
cpv,f,youth,2001,46.040000915527344
cpv,f,adult,2001,90.68900299072266
cpv,mf,total,2002,266.6449890136719
cpv,mf,youth,2002,97.28700256347656
cpv,mf,adult,2002,169.35800170898438
cpv,m,total,2002,125.58899688720703
cpv,m,youth,2002,49.02899932861328
cpv,m,adult,2002,76.55999755859375
cpv,f,total,2002,141.05599975585938
cpv,f,youth,2002,48.257999420166016
cpv,f,adult,2002,92.7979965209961
cpv,mf,total,2003,276.4830017089844
cpv,mf,youth,2003,102.26200103759766
cpv,mf,adult,2003,174.2209930419922
cpv,m,total,2003,131.08799743652344
cpv,m,youth,2003,51.742000579833984
cpv,m,adult,2003,79.34600067138672
cpv,f,total,2003,145.39500427246094
cpv,f,youth,2003,50.52000045776367
cpv,f,adult,2003,94.875
cpv,mf,total,2004,286.05999755859375
cpv,mf,youth,2004,106.88999938964844
cpv,mf,adult,2004,179.1699981689453
cpv,m,total,2004,136.48599243164062
cpv,m,youth,2004,54.249000549316406
cpv,m,adult,2004,82.23699951171875
cpv,f,total,2004,149.57400512695312
cpv,f,youth,2004,52.64099884033203
cpv,f,adult,2004,96.93299865722656
cpv,mf,total,2005,295.04400634765625
cpv,mf,youth,2005,110.83300018310547
cpv,mf,adult,2005,184.21099853515625
cpv,m,total,2005,141.56199645996094
cpv,m,youth,2005,56.3489990234375
cpv,m,adult,2005,85.21299743652344
cpv,f,total,2005,153.4820098876953
cpv,f,youth,2005,54.48400115966797
cpv,f,adult,2005,98.99800109863281
cpv,mf,total,2006,303.7959899902344
cpv,mf,youth,2006,113.56999969482422
cpv,mf,adult,2006,190.2259979248047
cpv,m,total,2006,146.3820037841797
cpv,m,youth,2006,57.904998779296875
cpv,m,adult,2006,88.47699737548828
cpv,f,total,2006,157.4139862060547
cpv,f,youth,2006,55.665000915527344
cpv,f,adult,2006,101.7490005493164
cpv,mf,total,2007,311.52801513671875
cpv,mf,youth,2007,115.1989974975586
cpv,mf,adult,2007,196.32899475097656
cpv,m,total,2007,150.60800170898438
cpv,m,youth,2007,58.75199890136719
cpv,m,adult,2007,91.85600280761719
cpv,f,total,2007,160.92001342773438
cpv,f,youth,2007,56.446998596191406
cpv,f,adult,2007,104.4729995727539
cpv,mf,total,2008,318.7149963378906
cpv,mf,youth,2008,115.95899963378906
cpv,mf,adult,2008,202.75599670410156
cpv,m,total,2008,154.4409942626953
cpv,m,youth,2008,58.9900016784668
cpv,m,adult,2008,95.45099639892578
cpv,f,total,2008,164.2740020751953
cpv,f,youth,2008,56.96900177001953
cpv,f,adult,2008,107.30500030517578
cpv,mf,total,2009,325.9620056152344
cpv,mf,youth,2009,116.14399719238281
cpv,mf,adult,2009,209.8179931640625
cpv,m,total,2009,158.18699645996094
cpv,m,youth,2009,58.801998138427734
cpv,m,adult,2009,99.38500213623047
cpv,f,total,2009,167.77500915527344
cpv,f,youth,2009,57.34199905395508
cpv,f,adult,2009,110.43299865722656
cpv,mf,total,2010,333.52301025390625
cpv,mf,youth,2010,115.91699981689453
cpv,mf,adult,2010,217.6060028076172
cpv,m,total,2010,162.01600646972656
cpv,m,youth,2010,58.33700180053711
cpv,m,adult,2010,103.67900085449219
cpv,f,total,2010,171.5070037841797
cpv,f,youth,2010,57.58000183105469
cpv,f,adult,2010,113.927001953125
cpv,mf,total,2011,339.47601318359375
cpv,mf,youth,2011,115.5770034790039
cpv,mf,adult,2011,223.8990020751953
cpv,m,total,2011,165.0749969482422
cpv,m,youth,2011,57.944000244140625
cpv,m,adult,2011,107.13099670410156
cpv,f,total,2011,174.40101623535156
cpv,f,youth,2011,57.632999420166016
cpv,f,adult,2011,116.76799774169922
cpv,mf,total,2012,346.1510009765625
cpv,mf,youth,2012,115.0979995727539
cpv,mf,adult,2012,231.05299377441406
cpv,m,total,2012,168.46099853515625
cpv,m,youth,2012,57.53300094604492
cpv,m,adult,2012,110.9280014038086
cpv,f,total,2012,177.69000244140625
cpv,f,youth,2012,57.564998626708984
cpv,f,adult,2012,120.125
cpv,mf,total,2013,353.1300048828125
cpv,mf,youth,2013,114.39099884033203
cpv,mf,adult,2013,238.73899841308594
cpv,m,total,2013,171.98899841308594
cpv,m,youth,2013,57.069000244140625
cpv,m,adult,2013,114.91999816894531
cpv,f,total,2013,181.14100646972656
cpv,f,youth,2013,57.321998596191406
cpv,f,adult,2013,123.81900024414062
cpv,mf,total,2014,359.88299560546875
cpv,mf,youth,2014,113.33699798583984
cpv,mf,adult,2014,246.54600524902344
cpv,m,total,2014,175.42300415039062
cpv,m,youth,2014,56.49800109863281
cpv,m,adult,2014,118.92500305175781
cpv,f,total,2014,184.45999145507812
cpv,f,youth,2014,56.8390007019043
cpv,f,adult,2014,127.62100219726562
cpv,mf,total,2015,366.1700134277344
cpv,mf,youth,2015,111.9219970703125
cpv,mf,adult,2015,254.2480010986328
cpv,m,total,2015,178.64999389648438
cpv,m,youth,2015,55.8129997253418
cpv,m,adult,2015,122.83699798583984
cpv,f,total,2015,187.52001953125
cpv,f,youth,2015,56.10900115966797
cpv,f,adult,2015,131.41099548339844
cpv,mf,total,2016,372.4230041503906
cpv,mf,youth,2016,109.99800109863281
cpv,mf,adult,2016,262.42498779296875
cpv,m,total,2016,181.84300231933594
