country,sex,age_group,year,employment_to_population_ratio
chn,mf,youth,1992,70.7223129272461
chn,mf,adult,1992,77.74156188964844
chn,m,total,1992,80.7828598022461
chn,m,youth,1992,69.24398803710938
chn,m,adult,1992,85.42347717285156
chn,f,total,1992,70.4534912109375
chn,f,youth,1992,72.27875518798828
chn,f,adult,1992,69.72599792480469
chn,mf,total,1993,75.72511291503906
chn,mf,youth,1993,70.24610900878906
chn,mf,adult,1993,77.78541564941406
chn,m,total,1993,80.83939361572266
chn,m,youth,1993,68.94650268554688
chn,m,adult,1993,85.33885192871094
chn,f,total,1993,70.3779067993164
chn,f,youth,1993,71.61727905273438
chn,f,adult,1993,69.91483306884766
chn,mf,total,1994,75.63495635986328
chn,mf,youth,1994,69.568115234375
chn,mf,adult,1994,77.77313232421875
chn,m,total,1994,80.80442810058594
chn,m,youth,1994,68.42242431640625
chn,m,adult,1994,85.20166778564453
chn,f,total,1994,70.23346710205078
chn,f,youth,1994,70.77911376953125
chn,f,adult,1994,70.04267883300781
chn,mf,total,1995,75.33822631835938
chn,mf,youth,1995,68.42544555664062
chn,mf,adult,1995,77.62712860107422
chn,m,total,1995,80.52469635009766
chn,m,youth,1995,67.36953735351562
chn,m,adult,1995,84.9188232421875
chn,f,total,1995,69.92289733886719
chn,f,youth,1995,69.54293060302734
chn,f,adult,1995,70.04755401611328
chn,mf,total,1996,75.12786865234375
chn,mf,youth,1996,67.37075805664062
chn,mf,adult,1996,77.54774475097656
chn,m,total,1996,80.34471893310547
chn,m,youth,1996,66.42471313476562
chn,m,adult,1996,84.72926330566406
chn,f,total,1996,69.68560028076172
chn,f,youth,1996,68.3726577758789
chn,f,adult,1996,70.09104919433594
chn,mf,total,1997,74.89482879638672
chn,mf,youth,1997,66.15837860107422
chn,mf,adult,1997,77.46647644042969
chn,m,total,1997,80.14156341552734
chn,m,youth,1997,65.31243896484375
chn,m,adult,1997,84.55107879638672
chn,f,total,1997,69.42613983154297
chn,f,youth,1997,67.0543441772461
chn,f,adult,1997,70.11692810058594
chn,mf,total,1998,74.51617431640625
chn,mf,youth,1998,64.57109069824219
chn,mf,adult,1998,77.29685974121094
chn,m,total,1998,79.7632064819336
chn,m,youth,1998,63.7852783203125
chn,m,adult,1998,84.27726745605469
chn,f,total,1998,69.05165100097656
chn,f,youth,1998,65.40316772460938
chn,f,adult,1998,70.06075286865234
chn,mf,total,1999,74.20738220214844
chn,mf,youth,1999,63.115447998046875
chn,mf,adult,1999,77.19481658935547
chn,m,total,1999,79.46187591552734
chn,m,youth,1999,62.423641204833984
chn,m,adult,1999,84.10049438476562
chn,f,total,1999,68.73877716064453
chn,f,youth,1999,63.84804916381836
chn,f,adult,1999,70.04125213623047
chn,mf,total,2000,73.95159912109375
chn,mf,youth,2000,61.83756637573242
chn,mf,adult,2000,77.1524429321289
chn,m,total,2000,79.21345520019531
chn,m,youth,2000,61.27766418457031
chn,m,adult,2000,84.007568359375
chn,f,total,2000,68.47795104980469
chn,f,youth,2000,62.43098449707031
chn,f,adult,2000,70.0565185546875
chn,mf,total,2001,73.24596405029297
chn,mf,youth,2001,59.84566879272461
chn,mf,adult,2001,76.7797622680664
chn,m,total,2001,78.58206939697266
chn,m,youth,2001,59.41852951049805
chn,m,adult,2001,83.69857788085938
chn,f,total,2001,67.6949234008789
chn,f,youth,2001,60.29902267456055
chn,f,adult,2001,69.62017822265625
chn,mf,total,2002,72.5514907836914
chn,mf,youth,2002,57.99905014038086
chn,mf,adult,2002,76.44831848144531
chn,m,total,2002,77.96976470947266
chn,m,youth,2002,57.73725509643555
chn,m,adult,2002,83.4610366821289
chn,f,total,2002,66.91462707519531
chn,f,youth,2002,58.27738571166992
chn,f,adult,2002,69.19507598876953
chn,mf,total,2003,71.81277465820312
chn,mf,youth,2003,56.24541091918945
chn,mf,adult,2003,76.08512878417969
chn,m,total,2003,77.31031036376953
chn,m,youth,2003,56.162445068359375
chn,m,adult,2003,83.20076751708984
chn,f,total,2003,66.0926742553711
chn,f,youth,2003,56.33382034301758
chn,f,adult,2003,68.72965240478516
chn,mf,total,2004,71.03087615966797
chn,mf,youth,2004,54.61612319946289
chn,mf,adult,2004,75.64006042480469
chn,m,total,2004,76.60053253173828
chn,m,youth,2004,54.71289825439453
chn,m,adult,2004,82.84798431396484
chn,f,total,2004,65.23431396484375
chn,f,youth,2004,54.51272201538086
chn,f,adult,2004,68.19353485107422
chn,mf,total,2005,70.4553451538086
chn,mf,youth,2005,53.546661376953125
chn,mf,adult,2005,75.27323913574219
chn,m,total,2005,76.13679504394531
chn,m,youth,2005,53.88100814819336
chn,m,adult,2005,82.5947494506836
chn,f,total,2005,64.5404052734375
chn,f,youth,2005,53.18830108642578
chn,f,adult,2005,67.71369934082031
chn,mf,total,2006,69.94756317138672
chn,mf,youth,2006,52.69451141357422
chn,mf,adult,2006,74.90472412109375
chn,m,total,2006,75.75949096679688
chn,m,youth,2006,53.32833480834961
chn,m,adult,2006,82.33704376220703
chn,f,total,2006,63.895965576171875
chn,f,youth,2006,52.012752532958984
chn,f,adult,2006,67.23778533935547
chn,mf,total,2007,69.60247039794922
chn,mf,youth,2007,52.373443603515625
chn,mf,adult,2007,74.56419372558594
chn,m,total,2007,75.55106353759766
chn,m,youth,2007,53.2759895324707
chn,m,adult,2007,82.11409759521484
chn,f,total,2007,63.40689468383789
chn,f,youth,2007,51.39854431152344
chn,f,adult,2007,66.78282928466797
chn,mf,total,2008,68.71146392822266
chn,mf,youth,2008,51.100341796875
chn,mf,adult,2008,73.75037384033203
chn,m,total,2008,74.66769409179688
chn,m,youth,2008,52.08418273925781
chn,m,adult,2008,81.29561614990234
chn,f,total,2008,62.50580978393555
chn,f,youth,2008,50.03276062011719
chn,f,adult,2008,65.97999572753906
chn,mf,total,2009,68.23123931884766
chn,mf,youth,2009,50.41509246826172
chn,mf,adult,2009,73.23345947265625
chn,m,total,2009,74.28541564941406
chn,m,youth,2009,51.570289611816406
chn,m,adult,2009,80.84369659423828
chn,f,total,2009,61.92148208618164
chn,f,youth,2009,49.15584182739258
chn,f,adult,2009,65.40125274658203
chn,mf,total,2010,67.90568542480469
chn,mf,youth,2010,49.74690246582031
chn,mf,adult,2010,72.8375473022461
chn,m,total,2010,74.10166931152344
chn,m,youth,2010,51.098262786865234
chn,m,adult,2010,80.54108428955078
chn,f,total,2010,61.44643020629883
chn,f,youth,2010,48.26735305786133
chn,f,adult,2010,64.91280364990234
chn,mf,total,2011,67.83154296875
chn,mf,youth,2011,49.59126663208008
chn,mf,adult,2011,72.5577621459961
chn,m,total,2011,74.00470733642578
chn,m,youth,2011,50.808082580566406
chn,m,adult,2011,80.21366119384766
chn,f,total,2011,61.39462661743164
chn,f,youth,2011,48.2530403137207
chn,f,adult,2011,64.68406677246094
chn,mf,total,2012,67.77346801757812
chn,mf,youth,2012,49.23161697387695
chn,mf,adult,2012,72.27989959716797
chn,m,total,2012,73.94210052490234
chn,m,youth,2012,50.26868438720703
chn,m,adult,2012,79.89929962158203
chn,f,total,2012,61.33986282348633
chn,f,youth,2012,48.08564758300781
chn,f,adult,2012,64.44395446777344
chn,mf,total,2013,67.72254943847656
chn,mf,youth,2013,48.37095260620117
chn,mf,adult,2013,72.08236694335938
chn,m,total,2013,74.00019836425781
chn,m,youth,2013,49.70792770385742
chn,m,adult,2013,79.67999267578125
chn,f,total,2013,61.17391586303711
chn,f,youth,2013,46.88608169555664
chn,f,adult,2013,64.26773834228516
chn,mf,total,2014,67.69933319091797
chn,mf,youth,2014,47.93131637573242
chn,mf,adult,2014,71.81999969482422
chn,m,total,2014,73.96945190429688
chn,m,youth,2014,48.93027114868164
chn,m,adult,2014,79.39895629882812
chn,f,total,2014,61.157249450683594
chn,f,youth,2014,46.81605911254883
chn,f,adult,2014,64.02289581298828
chn,mf,total,2015,67.63502502441406
chn,mf,youth,2015,47.73531723022461
chn,mf,adult,2015,71.49595642089844
chn,m,total,2015,73.96546936035156
chn,m,youth,2015,48.646751403808594
chn,m,adult,2015,79.08716583251953
chn,f,total,2015,61.02855682373047
chn,f,youth,2015,46.71259307861328
chn,f,adult,2015,63.6843147277832
chn,mf,total,2016,67.4732666015625
chn,mf,youth,2016,47.371368408203125
chn,mf,adult,2016,71.1279296875
chn,m,total,2016,73.86080932617188
chn,m,youth,2016,48.207481384277344
chn,m,adult,2016,78.733642578125
chn,f,total,2016,60.805545806884766
chn,f,youth,2016,46.428688049316406
chn,f,adult,2016,63.2988395690918
chn,mf,total,2017,67.2210693359375
chn,mf,youth,2017,46.82503890991211
chn,mf,adult,2017,70.72224426269531
chn,m,total,2017,73.67127227783203
chn,m,youth,2017,47.59617614746094
chn,m,adult,2017,78.35617065429688
chn,f,total,2017,60.48640060424805
chn,f,youth,2017,45.95198440551758
chn,f,adult,2017,62.86147689819336
chn,mf,total,2018,66.9091796875
chn,mf,youth,2018,46.19154739379883
chn,mf,adult,2018,70.29660034179688
chn,m,total,2018,73.42549896240234
chn,m,youth,2018,46.91158676147461
chn,m,adult,2018,77.97007751464844
chn,f,total,2018,60.1038703918457
chn,f,youth,2018,45.37331771850586
chn,f,adult,2018,62.392513275146484
chn,mf,total,2019,66.57168579101562
chn,mf,youth,2019,45.5848503112793
chn,mf,adult,2019,69.8678970336914
chn,m,total,2019,73.1512222290039
chn,m,youth,2019,46.26686477661133
chn,m,adult,2019,77.58452606201172
chn,f,total,2019,59.69850540161133
chn,f,youth,2019,44.807010650634766
chn,f,adult,2019,61.91704177856445
chn,mf,total,2020,66.2213134765625
chn,mf,youth,2020,45.069644927978516
chn,mf,adult,2020,69.43903350830078
chn,m,total,2020,72.85435485839844
chn,m,youth,2020,45.72357177734375
chn,m,adult,2020,77.19482421875
chn,f,total,2020,59.29001998901367
chn,f,youth,2020,44.32106399536133
chn,f,adult,2020,61.445987701416016
col,mf,total,1991,46.248130798339844
col,mf,youth,1991,33.357177734375
col,mf,adult,1991,52.22891616821289
col,m,total,1991,68.06156158447266
col,m,youth,1991,48.909515380859375
col,m,adult,1991,77.34947204589844
col,f,total,1991,25.359907150268555
col,f,youth,1991,17.548948287963867
col,f,adult,1991,28.831005096435547
col,mf,total,1992,49.322608947753906
col,mf,youth,1992,36.99638366699219
col,mf,adult,1992,54.86540985107422
col,m,total,1992,72.30768585205078
col,m,youth,1992,53.37559509277344
col,m,adult,1992,81.20329284667969
col,f,total,1992,27.343496322631836
col,f,youth,1992,20.3697509765625
col,f,adult,1992,30.34832763671875
col,mf,total,1993,47.63520812988281
col,mf,youth,1993,34.211891174316406
col,mf,adult,1993,53.500186920166016
col,m,total,1993,70.43315887451172
col,m,youth,1993,49.61534118652344
col,m,adult,1993,79.93863677978516
col,f,total,1993,25.8658447265625
col,f,youth,1993,18.58730697631836
col,f,adult,1993,28.912818908691406
col,mf,total,1994,49.57582473754883
col,mf,youth,1994,35.7360954284668
col,mf,adult,1994,55.479454040527344
col,m,total,1994,71.66087341308594
col,m,youth,1994,50.47946548461914
col,m,adult,1994,81.10930633544922
col,f,total,1994,28.514142990112305
col,f,youth,1994,20.780519485473633
col,f,adult,1994,31.672998428344727
col,mf,total,1995,50.6873893737793
col,mf,youth,1995,36.12904739379883
col,mf,adult,1995,56.78623962402344
col,m,total,1995,72.18571472167969
col,m,youth,1995,50.62805938720703
col,m,adult,1995,81.64044189453125
col,f,total,1995,30.20690155029297
col,f,youth,1995,21.408674240112305
col,f,adult,1995,33.7322998046875
col,mf,total,1996,50.29779815673828
col,mf,youth,1996,35.00211715698242
col,mf,adult,1996,56.616943359375
col,m,total,1996,70.4594955444336
col,m,youth,1996,48.337711334228516
col,m,adult,1996,80.03070068359375
col,f,total,1996,31.10307502746582
col,f,youth,1996,21.46198272705078
col,f,adult,1996,34.911598205566406
col,mf,total,1997,53.40044403076172
col,mf,youth,1997,37.94003677368164
col,mf,adult,1997,59.73296356201172
col,m,total,1997,73.28520965576172
col,m,youth,1997,51.394134521484375
col,m,adult,1997,82.68108367919922
col,f,total,1997,34.47797775268555
col,f,youth,1997,24.272245407104492
col,f,adult,1997,38.472740173339844
col,mf,total,1998,53.757179260253906
col,mf,youth,1998,37.46826171875
col,mf,adult,1998,60.39141845703125
col,m,total,1998,72.71404266357422
col,m,youth,1998,50.354827880859375
col,m,adult,1998,82.26469421386719
col,f,total,1998,35.723304748535156
col,f,youth,1998,24.364273071289062
col,f,adult,1998,40.140804290771484
col,mf,total,1999,53.968284606933594
col,mf,youth,1999,36.83726119995117
col,mf,adult,1999,60.902164459228516
col,m,total,1999,72.00758361816406
col,m,youth,1999,49.19318771362305
col,m,adult,1999,81.70201873779297
col,f,total,1999,36.811790466308594
col,f,youth,1999,24.256559371948242
col,f,adult,1999,41.65929412841797
col,mf,total,2000,54.02764129638672
col,mf,youth,2000,36.02923583984375
col,mf,adult,2000,61.24808120727539
col,m,total,2000,71.17060089111328
col,m,youth,2000,47.89057540893555
col,m,adult,2000,80.9867172241211
col,f,total,2000,37.7280387878418
col,f,youth,2000,23.933366775512695
col,f,adult,2000,43.00086975097656
col,mf,total,2001,56.2462158203125
col,mf,youth,2001,39.03117370605469
col,mf,adult,2001,63.07038497924805
col,m,total,2001,72.22267150878906
col,m,youth,2001,49.735496520996094
col,m,adult,2001,81.59519958496094
col,f,total,2001,41.05768585205078
col,f,youth,2001,28.108417510986328
col,f,adult,2001,45.946842193603516
col,mf,total,2002,57.00284194946289
col,mf,youth,2002,39.49705505371094
col,mf,adult,2002,63.842918395996094
col,m,total,2002,71.9880599975586
col,m,youth,2002,49.608154296875
col,m,adult,2002,81.18639373779297
col,f,total,2002,42.75951385498047
col,f,youth,2002,29.172149658203125
col,f,adult,2002,47.81391143798828
col,mf,total,2003,59.372108459472656
col,mf,youth,2003,41.830223083496094
col,mf,adult,2003,66.11439514160156
col,m,total,2003,73.82342529296875
col,m,youth,2003,51.62677764892578
col,m,adult,2003,82.80261993408203
col,f,total,2003,45.639461517333984
col,f,youth,2003,31.817310333251953
col,f,adult,2003,50.69437026977539
col,mf,total,2004,57.562904357910156
col,mf,youth,2004,38.30989074707031
col,mf,adult,2004,64.83305358886719
col,m,total,2004,72.27974700927734
col,m,youth,2004,47.4692268371582
col,m,adult,2004,82.14700317382812
col,f,total,2004,43.580963134765625
col,f,youth,2004,28.93761444091797
col,f,adult,2004,48.83861541748047
col,mf,total,2005,58.72203063964844
col,mf,youth,2005,39.80496597290039
col,mf,adult,2005,65.73471069335938
col,m,total,2005,73.69145202636719
col,m,youth,2005,49.79575729370117
col,m,adult,2005,83.02841186523438
col,f,total,2005,44.50269317626953
col,f,youth,2005,29.56826400756836
col,f,adult,2005,49.76268005371094
col,mf,total,2006,57.18584060668945
col,mf,youth,2006,36.58919143676758
col,mf,adult,2006,64.66978454589844
col,m,total,2006,71.2762222290039
col,m,youth,2006,44.9123649597168
col,m,adult,2006,81.37435150146484
col,f,total,2006,43.804840087890625
col,f,youth,2006,28.058496475219727
col,f,adult,2006,49.240257263183594
col,mf,total,2007,56.880523681640625
col,mf,youth,2007,34.961002349853516
col,mf,adult,2007,64.67887115478516
col,m,total,2007,71.20943450927734
col,m,youth,2007,43.58474349975586
col,m,adult,2007,81.57202911376953
col,f,total,2007,43.2757453918457
col,f,youth,2007,26.117170333862305
col,f,adult,2007,49.07360076904297
col,mf,total,2008,57.40804672241211
col,mf,youth,2008,35.28446960449219
col,mf,adult,2008,65.10771179199219
col,m,total,2008,71.81814575195312
col,m,youth,2008,43.71199417114258
col,m,adult,2008,82.13612365722656
col,f,total,2008,43.72862243652344
col,f,youth,2008,26.634254455566406
col,f,adult,2008,49.37671661376953
col,mf,total,2009,59.10526657104492
col,mf,youth,2009,35.07282638549805
col,mf,adult,2009,67.28064727783203
col,m,total,2009,72.90109252929688
col,m,youth,2009,43.85024642944336
col,m,adult,2009,83.3314437866211
col,f,total,2009,46.01166915893555
col,f,youth,2009,26.05327606201172
col,f,adult,2009,52.453495025634766
col,mf,total,2010,59.46062088012695
col,mf,youth,2010,34.71611022949219
col,mf,adult,2010,67.68233489990234
col,m,total,2010,72.92144012451172
col,m,youth,2010,43.399269104003906
col,m,adult,2010,83.28178405761719
col,f,total,2010,46.68827819824219
col,f,youth,2010,25.78175926208496
col,f,adult,2010,53.27423858642578
col,mf,total,2011,60.2042121887207
col,mf,youth,2011,34.71309280395508
col,mf,adult,2011,68.4676513671875
col,m,total,2011,73.39875793457031
col,m,youth,2011,43.185176849365234
col,m,adult,2011,83.74219512939453
col,f,total,2011,47.687278747558594
col,f,youth,2011,25.994962692260742
col,f,adult,2011,54.35499572753906
col,mf,total,2012,61.06405258178711
col,mf,youth,2012,35.606719970703125
col,mf,adult,2012,69.1095962524414
col,m,total,2012,73.78392028808594
col,m,youth,2012,43.78258514404297
col,m,adult,2012,83.79698944091797
col,f,total,2012,49.001102447509766
col,f,youth,2012,27.19192886352539
col,f,adult,2012,55.53668212890625
col,mf,total,2013,62.09134292602539
col,mf,youth,2013,36.47652053833008
col,mf,adult,2013,69.98074340820312
col,m,total,2013,74.44437408447266
col,m,youth,2013,44.07615280151367
col,m,adult,2013,84.32345581054688
col,f,total,2013,50.38039016723633
col,f,youth,2013,28.651884078979492
col,f,adult,2013,56.72523880004883
col,mf,total,2014,62.296085357666016
col,mf,youth,2014,35.70988082885742
col,mf,adult,2014,70.27703857421875
col,m,total,2014,74.2416000366211
col,m,youth,2014,42.842079162597656
col,m,adult,2014,84.20036315917969
col,f,total,2014,50.97532272338867
col,f,youth,2014,28.361690521240234
col,f,adult,2014,57.4090461730957
col,mf,total,2015,61.74473190307617
col,mf,youth,2015,35.3486328125
col,mf,adult,2015,69.47081756591797
col,m,total,2015,73.75457000732422
col,m,youth,2015,42.43803024291992
col,m,adult,2015,83.44377899169922
col,f,total,2015,50.366519927978516
col,f,youth,2015,28.03767967224121
col,f,adult,2015,56.557559967041016
col,mf,total,2016,62.074012756347656
col,mf,youth,2016,34.5123405456543
col,mf,adult,2016,69.94134521484375
col,m,total,2016,74.04023742675781
col,m,youth,2016,41.637508392333984
col,m,adult,2016,83.81488037109375
col,f,total,2016,50.740516662597656
col,f,youth,2016,27.16570472717285
col,f,adult,2016,57.11642074584961
col,mf,total,2017,62.1326789855957
col,mf,youth,2017,34.153297424316406
col,mf,adult,2017,69.92374420166016
col,m,total,2017,74.0832290649414
col,m,youth,2017,41.20821762084961
col,m,adult,2017,83.75675964355469
col,f,total,2017,50.817386627197266
col,f,youth,2017,26.87877655029297
col,f,adult,2017,57.13368225097656
col,mf,total,2018,62.267433166503906
col,mf,youth,2018,34.00981903076172
col,mf,adult,2018,69.9483413696289
col,m,total,2018,74.1912841796875
col,m,youth,2018,40.95481491088867
col,m,adult,2018,83.73899841308594
col,f,total,2018,50.980674743652344
col,f,youth,2018,26.846250534057617
col,f,adult,2018,57.196044921875
col,mf,total,2019,62.376914978027344
col,mf,youth,2019,33.980812072753906
col,mf,adult,2019,69.9188003540039
col,m,total,2019,74.27854919433594
col,m,youth,2019,40.80684280395508
col,m,adult,2019,83.67674255371094
col,f,total,2019,51.11457061767578
col,f,youth,2019,26.935518264770508
col,f,adult,2019,57.19693374633789
col,mf,total,2020,62.490028381347656
col,mf,youth,2020,34.013729095458984
col,mf,adult,2020,69.88837432861328
col,m,total,2020,74.36923217773438
col,m,youth,2020,40.723941802978516
col,m,adult,2020,83.61485290527344
col,f,total,2020,51.252532958984375
col,f,youth,2020,27.081928253173828
col,f,adult,2020,57.197235107421875
com,mf,total,1991,43.0753173828125
com,mf,youth,1991,25.412044525146484
com,mf,adult,1991,52.766971588134766
com,m,total,1991,65.71100616455078
com,m,youth,1991,36.11474609375
com,m,adult,1991,82.32299041748047
com,f,total,1991,20.698532104492188
com,f,youth,1991,14.517789840698242
com,f,adult,1991,24.014089584350586
com,mf,total,1992,43.4886474609375
com,mf,youth,1992,25.85831642150879
com,mf,adult,1992,53.181243896484375
com,m,total,1992,66.08811950683594
com,m,youth,1992,36.689231872558594
com,m,adult,1992,82.6133804321289
