country,sex,age_group,year,employment_thousands
chl,m,total,2008,4359.3388671875
chl,m,youth,2008,494.4809875488281
chl,m,adult,2008,3864.85791015625
chl,f,total,2008,2506.93701171875
chl,f,youth,2008,283.96826171875
chl,f,adult,2008,2222.968994140625
chl,mf,total,2009,6828.443359375
chl,mf,youth,2009,729.4849853515625
chl,mf,adult,2009,6098.95849609375
chl,m,total,2009,4286.75927734375
chl,m,youth,2009,452.8694763183594
chl,m,adult,2009,3833.8896484375
chl,f,total,2009,2541.68408203125
chl,f,youth,2009,276.615478515625
chl,f,adult,2009,2265.068603515625
chl,mf,total,2010,7385.1611328125
chl,mf,youth,2010,874.4520263671875
chl,mf,adult,2010,6510.708984375
chl,m,total,2010,4512.4697265625
chl,m,youth,2010,538.9007568359375
chl,m,adult,2010,3973.56884765625
chl,f,total,2010,2872.69140625
chl,f,youth,2010,335.5512390136719
chl,f,adult,2010,2537.14013671875
chl,mf,total,2011,7737.4267578125
chl,mf,youth,2011,898.4506225585938
chl,mf,adult,2011,6838.97607421875
chl,m,total,2011,4668.8115234375
chl,m,youth,2011,548.5134887695312
chl,m,adult,2011,4120.29833984375
chl,f,total,2011,3068.615234375
chl,f,youth,2011,349.93719482421875
chl,f,adult,2011,2718.677978515625
chl,mf,total,2012,7911.49365234375
chl,mf,youth,2012,877.10107421875
chl,mf,adult,2012,7034.39208984375
chl,m,total,2012,4754.265625
chl,m,youth,2012,531.0065307617188
chl,m,adult,2012,4223.2587890625
chl,f,total,2012,3157.227783203125
chl,f,youth,2012,346.094482421875
chl,f,adult,2012,2811.13330078125
chl,mf,total,2013,8104.79345703125
chl,mf,youth,2013,856.7423095703125
chl,mf,adult,2013,7248.05126953125
chl,m,total,2013,4810.9541015625
chl,m,youth,2013,512.7036743164062
chl,m,adult,2013,4298.25048828125
chl,f,total,2013,3293.839599609375
chl,f,youth,2013,344.0386047363281
chl,f,adult,2013,2949.801025390625
chl,mf,total,2014,8239.6455078125
chl,mf,youth,2014,840.6959228515625
chl,mf,adult,2014,7398.94921875
chl,m,total,2014,4841.9296875
chl,m,youth,2014,500.9533386230469
chl,m,adult,2014,4340.9765625
chl,f,total,2014,3397.71533203125
chl,f,youth,2014,339.7425537109375
chl,f,adult,2014,3057.972900390625
chl,mf,total,2015,8373.5869140625
chl,mf,youth,2015,841.22509765625
chl,mf,adult,2015,7532.361328125
chl,m,total,2015,4938.1103515625
chl,m,youth,2015,503.8131103515625
chl,m,adult,2015,4434.29736328125
chl,f,total,2015,3435.475830078125
chl,f,youth,2015,337.41192626953125
chl,f,adult,2015,3098.064208984375
chl,mf,total,2016,8439.84375
chl,mf,youth,2016,823.8058471679688
chl,mf,adult,2016,7616.037109375
chl,m,total,2016,4977.1357421875
chl,m,youth,2016,493.5509338378906
chl,m,adult,2016,4483.5849609375
chl,f,total,2016,3462.70751953125
chl,f,youth,2016,330.2548828125
chl,f,adult,2016,3132.45263671875
chl,mf,total,2017,8523.296875
chl,mf,youth,2017,811.613037109375
chl,mf,adult,2017,7711.68359375
chl,m,total,2017,5027.33740234375
chl,m,youth,2017,486.02484130859375
chl,m,adult,2017,4541.31201171875
chl,f,total,2017,3495.959716796875
chl,f,youth,2017,325.58819580078125
chl,f,adult,2017,3170.37158203125
chl,mf,total,2018,8616.7548828125
chl,mf,youth,2018,802.4403076171875
chl,mf,adult,2018,7814.3154296875
chl,m,total,2018,5084.73681640625
chl,m,youth,2018,480.2845458984375
chl,m,adult,2018,4604.4521484375
chl,f,total,2018,3532.0185546875
chl,f,youth,2018,322.1557312011719
chl,f,adult,2018,3209.863037109375
chl,mf,total,2019,8716.482421875
chl,mf,youth,2019,795.20654296875
chl,mf,adult,2019,7921.2763671875
chl,m,total,2019,5146.875
chl,m,youth,2019,475.76373291015625
chl,m,adult,2019,4671.111328125
chl,f,total,2019,3569.608154296875
chl,f,youth,2019,319.44281005859375
chl,f,adult,2019,3250.165283203125
chl,mf,total,2020,8819.708984375
chl,mf,youth,2020,789.2900390625
chl,mf,adult,2020,8030.4189453125
chl,m,total,2020,5211.93603515625
chl,m,youth,2020,472.07696533203125
chl,m,adult,2020,4739.85888671875
chl,f,total,2020,3607.7734375
chl,f,youth,2020,317.2130432128906
chl,f,adult,2020,3290.560302734375
chn,mf,total,1991,628766.375
chn,mf,youth,1991,174829.9375
chn,mf,adult,1991,453936.4375
chn,m,total,1991,342568.125
chn,m,youth,1991,87373.0546875
chn,m,adult,1991,255195.0625
chn,f,total,1991,286198.25
chn,f,youth,1991,87456.890625
chn,f,adult,1991,198741.375
chn,mf,total,1992,642105.625
chn,mf,youth,1992,171443.046875
chn,mf,adult,1992,470662.59375
chn,m,total,1992,350171.96875
chn,m,youth,1992,86090.484375
chn,m,adult,1992,264081.5
chn,f,total,1992,291933.65625
chn,f,youth,1992,85352.5546875
chn,f,adult,1992,206581.109375
chn,mf,total,1993,652807.875
chn,mf,youth,1993,165487.4375
chn,mf,adult,1993,487320.5
chn,m,total,1993,356206.5
chn,m,youth,1993,83389.0703125
chn,m,adult,1993,272817.46875
chn,f,total,1993,296601.375
chn,f,youth,1993,82098.359375
chn,f,adult,1993,214503.03125
chn,mf,total,1994,661853.75
chn,mf,youth,1994,158639.9375
chn,mf,adult,1994,503213.84375
chn,m,total,1994,361304.875
chn,m,youth,1994,80176.0
chn,m,adult,1994,281128.875
chn,f,total,1994,300548.90625
chn,f,youth,1994,78463.921875
chn,f,adult,1994,222084.953125
chn,mf,total,1995,667815.9375
chn,mf,youth,1995,150875.171875
chn,mf,adult,1995,516940.8125
chn,m,total,1995,364599.53125
chn,m,youth,1995,76377.390625
chn,m,adult,1995,288222.125
chn,f,total,1995,303216.4375
chn,f,youth,1995,74497.7890625
chn,f,adult,1995,228718.640625
chn,mf,total,1996,677338.0
chn,mf,youth,1996,144427.0625
chn,mf,adult,1996,532910.9375
chn,m,total,1996,369845.9375
chn,m,youth,1996,73241.828125
chn,m,adult,1996,296604.09375
chn,f,total,1996,307492.09375
chn,f,youth,1996,71185.21875
chn,f,adult,1996,236306.859375
chn,mf,total,1997,684093.4375
chn,mf,youth,1997,137426.59375
chn,mf,adult,1997,546666.8125
chn,m,total,1997,373589.71875
chn,m,youth,1997,69782.9296875
chn,m,adult,1997,303806.78125
chn,f,total,1997,310503.6875
chn,f,youth,1997,67643.65625
chn,f,adult,1997,242860.046875
chn,mf,total,1998,688550.6875
chn,mf,youth,1998,130374.015625
chn,mf,adult,1998,558176.6875
chn,m,total,1998,376000.125
chn,m,youth,1998,66235.265625
chn,m,adult,1998,309764.84375
chn,f,total,1998,312550.59375
chn,f,youth,1998,64138.7421875
chn,f,adult,1998,248411.859375
chn,mf,total,1999,694860.4375
chn,mf,youth,1999,125401.0
chn,mf,adult,1999,569459.4375
chn,m,total,1999,379459.5625
chn,m,youth,1999,63789.37890625
chn,m,adult,1999,315670.1875
chn,f,total,1999,315400.84375
chn,f,youth,1999,61611.6171875
chn,f,adult,1999,253789.234375
chn,mf,total,2000,703763.1875
chn,mf,youth,2000,122993.296875
chn,mf,adult,2000,580769.9375
chn,m,total,2000,384354.8125
chn,m,youth,2000,62711.265625
chn,m,adult,2000,321643.5625
chn,f,total,2000,319408.375
chn,f,youth,2000,60282.0234375
chn,f,adult,2000,259126.375
chn,mf,total,2001,709063.1875
chn,mf,youth,2001,120896.109375
chn,mf,adult,2001,588167.125
chn,m,total,2001,387869.1875
chn,m,youth,2001,61802.734375
chn,m,adult,2001,326066.4375
chn,f,total,2001,321194.0
chn,f,youth,2001,59093.37890625
chn,f,adult,2001,262100.640625
chn,mf,total,2002,715661.5625
chn,mf,youth,2002,120841.109375
chn,mf,adult,2002,594820.5
chn,m,total,2002,392157.59375
chn,m,youth,2002,61990.98046875
chn,m,adult,2002,330166.59375
chn,f,total,2002,323503.96875
chn,f,youth,2002,58850.125
chn,f,adult,2002,264653.875
chn,mf,total,2003,722488.3125
chn,mf,youth,2003,121856.6796875
chn,mf,adult,2003,600631.5625
chn,m,total,2003,396614.0625
chn,m,youth,2003,62769.03515625
chn,m,adult,2003,333845.03125
chn,f,total,2003,325874.21875
chn,f,youth,2003,59087.6484375
chn,f,adult,2003,266786.5625
chn,mf,total,2004,728343.125
chn,mf,youth,2004,122777.859375
chn,mf,adult,2004,605565.25
chn,m,total,2004,400566.78125
chn,m,youth,2004,63531.23828125
chn,m,adult,2004,337035.53125
chn,f,total,2004,327776.34375
chn,f,youth,2004,59246.62109375
chn,f,adult,2004,268529.75
chn,mf,total,2005,735072.8125
chn,mf,youth,2005,123883.8515625
chn,mf,adult,2005,611188.9375
chn,m,total,2005,405171.03125
chn,m,youth,2005,64488.8828125
chn,m,adult,2005,340682.15625
chn,f,total,2005,329901.75
chn,f,youth,2005,59394.9609375
chn,f,adult,2005,270506.8125
chn,mf,total,2006,740001.0
chn,mf,youth,2006,124424.109375
chn,mf,adult,2006,615576.9375
chn,m,total,2006,408839.75
chn,m,youth,2006,65254.48828125
chn,m,adult,2006,343585.25
chn,f,total,2006,331161.25
chn,f,youth,2006,59169.6171875
chn,f,adult,2006,271991.65625
chn,mf,total,2007,746337.3125
chn,mf,youth,2007,125569.0703125
chn,mf,adult,2007,620768.1875
chn,m,total,2007,413299.8125
chn,m,youth,2007,66327.640625
chn,m,adult,2007,346972.15625
chn,f,total,2007,333037.5
chn,f,youth,2007,59241.42578125
chn,f,adult,2007,273796.0625
chn,mf,total,2008,745959.25
chn,mf,youth,2008,123417.4609375
chn,mf,adult,2008,622541.8125
chn,m,total,2008,413624.0
chn,m,youth,2008,65464.15234375
chn,m,adult,2008,348159.84375
chn,f,total,2008,332335.28125
chn,f,youth,2008,57953.30078125
chn,f,adult,2008,274381.96875
chn,mf,total,2009,748780.3125
chn,mf,youth,2009,121285.953125
chn,mf,adult,2009,627494.375
chn,m,total,2009,416035.3125
chn,m,youth,2009,64705.703125
chn,m,adult,2009,351329.625
chn,f,total,2009,332744.96875
chn,f,youth,2009,56580.24609375
chn,f,adult,2009,276164.71875
chn,mf,total,2010,752014.875
chn,mf,youth,2010,117668.984375
chn,mf,adult,2010,634345.875
chn,m,total,2010,418851.65625
chn,m,youth,2010,63169.296875
chn,m,adult,2010,355682.34375
chn,f,total,2010,333163.1875
chn,f,youth,2010,54499.6875
chn,f,adult,2010,278663.5
chn,mf,total,2011,757191.6875
chn,mf,youth,2011,113919.515625
chn,mf,adult,2011,643272.25
chn,m,total,2011,421690.1875
chn,m,youth,2011,61130.21875
chn,m,adult,2011,360559.96875
chn,f,total,2011,335501.53125
chn,f,youth,2011,52789.29296875
chn,f,adult,2011,282712.21875
chn,mf,total,2012,761262.6875
chn,mf,youth,2012,108121.84375
chn,mf,adult,2012,653140.8125
chn,m,total,2012,424007.21875
chn,m,youth,2012,57953.56640625
chn,m,adult,2012,366053.65625
chn,f,total,2012,337255.4375
chn,f,youth,2012,50168.28125
chn,f,adult,2012,287087.15625
chn,mf,total,2013,764441.625
chn,mf,youth,2013,100393.515625
chn,mf,adult,2013,664048.125
chn,m,total,2013,426474.9375
chn,m,youth,2013,54287.8125
chn,m,adult,2013,372187.125
chn,f,total,2013,337966.65625
chn,f,youth,2013,46105.703125
chn,f,adult,2013,291860.9375
chn,mf,total,2014,767593.125
chn,mf,youth,2014,93743.421875
chn,mf,adult,2014,673849.75
chn,m,total,2014,428244.5
chn,m,youth,2014,50480.51171875
chn,m,adult,2014,377763.96875
chn,f,total,2014,339348.65625
chn,f,youth,2014,43262.90625
chn,f,adult,2014,296085.75
chn,mf,total,2015,770318.0
chn,mf,youth,2015,88343.1484375
chn,mf,adult,2015,681974.875
chn,m,total,2015,430195.53125
chn,m,youth,2015,47605.1484375
chn,m,adult,2015,382590.375
chn,f,total,2015,340122.5
chn,f,youth,2015,40738.00390625
chn,f,adult,2015,299384.46875
chn,mf,total,2016,771591.6875
chn,mf,youth,2016,83336.40625
chn,mf,adult,2016,688255.3125
chn,m,total,2016,431381.875
chn,m,youth,2016,44943.9609375
chn,m,adult,2016,386437.9375
chn,f,total,2016,340209.8125
chn,f,youth,2016,38392.4453125
chn,f,adult,2016,301817.34375
chn,mf,total,2017,771978.625
chn,mf,youth,2017,78785.0625
chn,mf,adult,2017,693193.625
chn,m,total,2017,432154.375
chn,m,youth,2017,42523.34765625
chn,m,adult,2017,389631.0
chn,f,total,2017,339824.3125
chn,f,youth,2017,36261.7109375
chn,f,adult,2017,303562.59375
chn,mf,total,2018,771737.875
chn,mf,youth,2018,74869.9453125
chn,mf,adult,2018,696867.875
chn,m,total,2018,432635.125
chn,m,youth,2018,40445.30078125
chn,m,adult,2018,392189.8125
chn,f,total,2018,339102.75
chn,f,youth,2018,34424.64453125
chn,f,adult,2018,304678.09375
chn,mf,total,2019,771041.6875
chn,mf,youth,2019,71667.09375
chn,mf,adult,2019,699374.625
chn,m,total,2019,432870.375
chn,m,youth,2019,38756.5078125
chn,m,adult,2019,394113.875
chn,f,total,2019,338171.3125
chn,f,youth,2019,32910.578125
chn,f,adult,2019,305260.75
chn,mf,total,2020,769960.25
chn,mf,youth,2020,69192.4453125
chn,mf,adult,2020,700767.8125
chn,m,total,2020,432854.15625
chn,m,youth,2020,37467.0
chn,m,adult,2020,395387.1875
chn,f,total,2020,337106.0625
chn,f,youth,2020,31725.447265625
chn,f,adult,2020,305380.625
col,mf,total,1991,10334.037109375
col,mf,youth,1991,2362.17236328125
col,mf,adult,1991,7971.865234375
col,m,total,1991,7439.3427734375
col,m,youth,1991,1745.88232421875
col,m,adult,1991,5693.46044921875
col,f,total,1991,2894.69482421875
col,f,youth,1991,616.2899169921875
col,f,adult,1991,2278.40478515625
col,mf,total,1992,11288.3583984375
col,mf,youth,1992,2626.468505859375
col,mf,adult,1992,8661.890625
col,m,total,1992,8089.3310546875
col,m,youth,1992,1908.837890625
col,m,adult,1992,6180.4931640625
col,f,total,1992,3199.02783203125
col,f,youth,1992,717.630615234375
col,f,adult,1992,2481.397216796875
col,mf,total,1993,11164.8564453125
col,mf,youth,1993,2438.23095703125
col,mf,adult,1993,8726.625
col,m,total,1993,8063.646484375
col,m,youth,1993,1780.6063232421875
col,m,adult,1993,6283.0400390625
col,f,total,1993,3101.209228515625
col,f,youth,1993,657.62451171875
col,f,adult,1993,2443.5849609375
col,mf,total,1994,11900.677734375
col,mf,youth,1994,2565.115234375
col,mf,adult,1994,9335.5625
col,m,total,1994,8397.095703125
col,m,youth,1994,1824.6378173828125
col,m,adult,1994,6572.45703125
col,f,total,1994,3503.58349609375
col,f,youth,1994,740.4774780273438
col,f,adult,1994,2763.10595703125
col,mf,total,1995,12463.794921875
col,mf,youth,1995,2622.9091796875
col,mf,adult,1995,9840.8857421875
col,m,total,1995,8659.8798828125
col,m,youth,1995,1851.6793212890625
col,m,adult,1995,6808.2001953125
col,f,total,1995,3803.915771484375
col,f,youth,1995,771.2299194335938
col,f,adult,1995,3032.68603515625
col,mf,total,1996,12661.6318359375
col,mf,youth,1996,2575.974853515625
col,mf,adult,1996,10085.6572265625
col,m,total,1996,8650.6044921875
col,m,youth,1996,1792.239990234375
col,m,adult,1996,6858.36474609375
col,f,total,1996,4011.027099609375
col,f,youth,1996,783.7349853515625
col,f,adult,1996,3227.292236328125
col,mf,total,1997,13768.697265625
col,mf,youth,1997,2842.53955078125
col,mf,adult,1997,10926.158203125
col,m,total,1997,9213.6005859375
col,m,youth,1997,1940.442138671875
col,m,adult,1997,7273.158203125
col,f,total,1997,4555.0966796875
col,f,youth,1997,902.097412109375
col,f,adult,1997,3652.999267578125
col,mf,total,1998,14198.4140625
col,mf,youth,1998,2864.06982421875
col,mf,adult,1998,11334.345703125
col,m,total,1998,9363.0595703125
col,m,youth,1998,1940.658447265625
col,m,adult,1998,7422.40087890625
col,f,total,1998,4835.35546875
col,f,youth,1998,923.4113159179688
col,f,adult,1998,3911.944091796875
col,mf,total,1999,14593.9375
col,mf,youth,1999,2870.2080078125
col,mf,adult,1999,11723.73046875
col,m,total,1999,9491.83203125
col,m,youth,1999,1933.740478515625
col,m,adult,1999,7558.0908203125
col,f,total,1999,5102.1064453125
col,f,youth,1999,936.4676513671875
col,f,adult,1999,4165.638671875
col,mf,total,2000,14945.94921875
col,mf,youth,2000,2853.654296875
col,mf,adult,2000,12092.2939453125
col,m,total,2000,9595.896484375
col,m,youth,2000,1915.1259765625
col,m,adult,2000,7680.77099609375
col,f,total,2000,5350.05224609375
col,f,youth,2000,938.5285034179688
col,f,adult,2000,4411.52392578125
col,mf,total,2001,15918.44140625
col,mf,youth,2001,3135.80224609375
col,mf,adult,2001,12782.638671875
col,m,total,2001,9961.611328125
col,m,youth,2001,2018.076904296875
col,m,adult,2001,7943.53369140625
col,f,total,2001,5956.830078125
col,f,youth,2001,1117.72509765625
col,f,adult,2001,4839.10498046875
col,mf,total,2002,16484.19921875
col,mf,youth,2002,3209.015625
col,mf,adult,2002,13275.18359375
col,m,total,2002,10144.625
col,m,youth,2002,2036.33935546875
col,m,adult,2002,8108.28515625
col,f,total,2002,6339.5732421875
col,f,youth,2002,1172.676025390625
col,f,adult,2002,5166.8974609375
col,mf,total,2003,17528.810546875
col,mf,youth,2003,3428.813720703125
col,mf,adult,2003,14099.998046875
col,m,total,2003,10619.8037109375
col,m,youth,2003,2139.027587890625
col,m,adult,2003,8480.7763671875
col,f,total,2003,6909.00830078125
col,f,youth,2003,1289.7862548828125
col,f,adult,2003,5619.2216796875
col,mf,total,2004,17346.513671875
col,mf,youth,2004,3164.44775390625
col,mf,adult,2004,14182.06640625
col,m,total,2004,10611.830078125
col,m,youth,2004,1983.037841796875
col,m,adult,2004,8628.7919921875
col,f,total,2004,6734.68408203125
col,f,youth,2004,1181.409912109375
col,f,adult,2004,5553.27392578125
col,mf,total,2005,18062.3984375
col,mf,youth,2005,3311.28955078125
col,mf,adult,2005,14751.1083984375
col,m,total,2005,11042.189453125
col,m,youth,2005,2096.38134765625
col,m,adult,2005,8945.8095703125
col,f,total,2005,7020.2080078125
col,f,youth,2005,1214.908203125
col,f,adult,2005,5805.29931640625
col,mf,total,2006,17931.0390625
col,mf,youth,2006,3057.69189453125
col,mf,adult,2006,14873.34765625
col,m,total,2006,10886.0361328125
col,m,youth,2006,1899.729248046875
col,m,adult,2006,8986.306640625
col,f,total,2006,7045.00341796875
col,f,youth,2006,1157.962646484375
col,f,adult,2006,5887.04052734375
col,mf,total,2007,18187.046875
col,mf,youth,2007,2933.376220703125
col,mf,adult,2007,15253.6689453125
col,m,total,2007,11089.1748046875
col,m,youth,2007,1851.51123046875
col,m,adult,2007,9237.6630859375
col,f,total,2007,7097.87109375
col,f,youth,2007,1081.8651123046875
col,f,adult,2007,6016.005859375
col,mf,total,2008,18715.19140625
col,mf,youth,2008,2969.765869140625
col,mf,adult,2008,15745.423828125
col,m,total,2008,11401.9453125
col,m,youth,2008,1863.527099609375
col,m,adult,2008,9538.4189453125
col,f,total,2008,7313.2451171875
col,f,youth,2008,1106.2388916015625
col,f,adult,2008,6207.00634765625
col,mf,total,2009,19630.158203125
col,mf,youth,2009,2956.754150390625
col,mf,adult,2009,16673.404296875
col,m,total,2009,11789.8681640625
col,m,youth,2009,1873.507080078125
col,m,adult,2009,9916.361328125
col,f,total,2009,7840.28857421875
col,f,youth,2009,1083.2470703125
col,f,adult,2009,6757.0419921875
col,mf,total,2010,20097.3515625
col,mf,youth,2010,2926.3984375
col,mf,adult,2010,17170.953125
col,m,total,2010,12000.08984375
col,m,youth,2010,1855.253173828125
col,m,adult,2010,10144.8369140625
col,f,total,2010,8097.2607421875
col,f,youth,2010,1071.14501953125
col,f,adult,2010,7026.115234375
col,mf,total,2011,20697.69140625
col,mf,youth,2011,2921.571044921875
col,mf,adult,2011,17776.12109375
col,m,total,2011,12284.419921875
col,m,youth,2011,1843.316162109375
col,m,adult,2011,10441.103515625
col,f,total,2011,8413.271484375
col,f,youth,2011,1078.2548828125
col,f,adult,2011,7335.0166015625
col,mf,total,2012,21329.505859375
col,mf,youth,2012,2986.7626953125
col,mf,adult,2012,18342.7421875
col,m,total,2012,12544.6787109375
col,m,youth,2012,1862.7301025390625
col,m,adult,2012,10681.94921875
col,f,total,2012,8784.8251953125
col,f,youth,2012,1124.03271484375
col,f,adult,2012,7660.79296875
col,mf,total,2013,22017.650390625
col,mf,youth,2013,3045.77734375
col,mf,adult,2013,18971.87109375
col,m,total,2013,12846.841796875
col,m,youth,2013,1867.015625
col,m,adult,2013,10979.826171875
col,f,total,2013,9170.8076171875
col,f,youth,2013,1178.76171875
col,f,adult,2013,7992.0458984375
col,mf,total,2014,22417.994140625
col,mf,youth,2014,2966.986328125
col,mf,adult,2014,19451.0078125
col,m,total,2014,12999.6640625
col,m,youth,2014,1806.3333740234375
col,m,adult,2014,11193.3310546875
col,f,total,2014,9418.330078125
col,f,youth,2014,1160.65283203125
col,f,adult,2014,8257.6767578125
col,mf,total,2015,22546.40234375
col,mf,youth,2015,2922.62158203125
col,mf,adult,2015,19623.78125
col,m,total,2015,13102.2607421875
col,m,youth,2015,1781.3782958984375
col,m,adult,2015,11320.8828125
col,f,total,2015,9444.140625
col,f,youth,2015,1141.2431640625
col,f,adult,2015,8302.8984375
col,mf,total,2016,22987.125
col,mf,youth,2016,2838.03515625
col,mf,adult,2016,20149.091796875
col,m,total,2016,13336.9296875
col,m,youth,2016,1738.1773681640625
col,m,adult,2016,11598.7529296875
col,f,total,2016,9650.1962890625
col,f,youth,2016,1099.85791015625
col,f,adult,2016,8550.337890625
col,mf,total,2017,23328.904296875
